CRITICAL - 2023-10-02 20:31:59 - 85521 - Server up  - __main__ - 11
INFO - 2023-10-02 20:35:43 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:35:43 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:43 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:35:44 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:44 - 85521 - added correct for question with 2 for user 697676633 from db  - core.DataBase.DataBase - 81
INFO - 2023-10-02 20:35:46 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:46 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:35:46 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:46 - 85521 - checked for updates for user 697676633 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:35:46 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:46 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:35:46 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:35:46 - 85521 - retrieve stats for user 697676633 from db  - core.DataBase.DataBase - 117
INFO - 2023-10-02 20:36:03 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:03 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:03 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:03 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:03 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:03 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:05 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:05 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:05 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:05 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:05 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:05 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:05 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:05 - 85521 - get unanswered question with id 3 from db for user 183249817  - core.DataBase.DataBase - 65
INFO - 2023-10-02 20:36:09 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:09 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:09 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:09 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:09 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:09 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:09 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:09 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:09 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:09 - 85521 - added correct for question with 3 for user 183249817 from db  - core.DataBase.DataBase - 81
INFO - 2023-10-02 20:36:10 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:10 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:10 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:10 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:10 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:10 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:10 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:10 - 85521 - get unanswered question with id 17 from db for user 183249817  - core.DataBase.DataBase - 65
INFO - 2023-10-02 20:36:13 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:13 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:13 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:13 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:13 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:13 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:13 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:13 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:14 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:14 - 85521 - new user added to db  - core.DataBase.DataBase - 38
INFO - 2023-10-02 20:36:14 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:14 - 85521 - checked for updates for user 183249817 from db  - core.DataBase.DataBase - 132
INFO - 2023-10-02 20:36:14 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:14 - 85521 - get all topics from db  - core.DataBase.DataBase - 26
INFO - 2023-10-02 20:36:14 - 85521 - connected to db  - core.DataBase.DataBase - 12
INFO - 2023-10-02 20:36:14 - 85521 - get unanswered question with id 1 from db for user 183249817  - core.DataBase.DataBase - 65
